Chr11	TSSStart	TSSStop	GeneName	P4D7F4_R1	P4D7F4_R2	Ev9D_R1	Ev9D_R2	Ev12A_R1	Ev12A_R2	X739D12_R1	X739D12_R2	CL3_DelR1N_FBC_R1	CL3_DelR1N_FBC_R2	CL6_DelBFLXist_R1	CL6_DelBFLXist_R2	MiniXist_R1	MiniXist_p.value1	MiniXist_R2	MiniXist_p.value2	MiniXist_Fishers_p.value	MiniXist_q.vaule	DelB_MiniXist_R1	DelBMiniXist_p.value1	DelB_MiniXist_R2	DelB_MiniXist_p.value2	DelB_MiniXist_Fishers_p.value	DelB_MiniXist_q.vaule	rRS	MiniXist_cRS	DelB_MiniXist_cRS	site	site2	Sig
chr11	115187486	115187487	Tmem104	0.140613517	0.068164472	0.270359729	0.016590541	0.1912	0.2079	0.372956817	0.313388686	0.102887886	0	0	0	0.3598	0.0011	0.2067	0.0574	0.000673714	0.002093695	0.1039	0.0993	0.1424	0.0099	0.007790663	0.064391527	0.12393206475	0.15931793525	0	116	R	2.2491193720659
chr11	115267242	115267243	Grin2c	0	0	0.212192918	0.954467521	0	0.1132	0	0	0	0	0	0.059786885	0.0669	0.4498	0.1517	0.3944	0.484188309	0.594927241	0	0.5054	0	0.506	0.60445516	0.611534142	0.29166510975	0	0	116	R	1.05598320649106
chr11	115276968	115276969	Fdxr	0.085020528	0.122712794	0.270406302	0.405636729	0.3111	0.5213	0	0	0	0	0.061142251	0.026620601	0.2912	0.0065	0.182	0.0536	0.003122416	0.008127939	0.0215	0.4475	0	0.4979	0.557345306	0.611534142	0.22094408825	0.01565591175	0	116	R	9.78568430325084
chr11	115297545	115297546	Fads6	0	0	1	1	0.3114	0.5029	0	0	0.102807549	0.103365765	0.200053189	0	0.8175	0	0.4464	0.0019	0	0	0	0.509	0	0.4969	0.60060747	0.611534142	0.5	0.13195	0	116	R	42.1389170131285
chr11	115367718	115367719	Hid1	0	0.491250924	0	0	0.1506	0.2773	1	0.591857223	0.172366582	0.1560598	0	0	0.4515	0.0022	0.6142	2e-04	6.88e-06	3.01e-05	0.0052	0.4887	0.4627	0.0097	0.030109231	0.173773277	0.122812731	0.410037269	0.111137269	116	R	5.94910250435192
chr11	115381915	115381916	Cdr2l	0	0	0	0	0.2024	0.3619	0	0	0.118276519	0.0419657	0.19028157	0.164105284	0.1836	9e-04	0.1315	0.0144	0.000158807	0.000570802	0.0449	0.257	0	0.4997	0.39200147	0.611534142	0	0.15755	0.02245	116	R	15.1864618743204
chr11	115403765	115403766	Ict1	0.291434227	0.225775119	0.369939314	0.437403081	0.063	0.0705	0	0	0	0	0.169934223	0.05644697	0.0895	0.1786	0.4248	0	0	0	0.1288	0.0666	0	0.5026	0.147181865	0.49865686	0.33113793525	0	0	116	R	29.7817788656215
chr11	115419918	115419919	Atp5h	0.187481875	0	0	0.136295223	0.1628	0.216	0.104827552	0.046220548	0.194295759	0.102986979	0.061876161	0	0.0439	0.2174	0.0175	0.3808	0.289046815	0.402117469	0.0431	0.1987	0.3486	0	0	0	0.0809442745	0	0.1149057255	116	R	0.0439607842840461
chr11	115420125	115420126	Kctd2	0	0.024945162	0.083658337	0.08805763	0.3948	0.4084	0.150264815	0.086085448	0.103095482	0	0.063491258	0.076898369	0	0.5004	0.12	0.0955	0.193110995	0.284317937	0.0834	0.1416	0.2532	0.0022	0.002826747	0.031032767	0.04916528225	0.01083471775	0.11913471775	116	R	0.36215566153296
chr11	115475676	115475677	Armc7	0.141302574	0	0	0	0.2	0	0	0	0.177128954	0.176160228	0.325757725	0.143547731	0	0.4955	0.3999	0.0087	0.027790413	0.056136633	0.1691	0.1852	0	0.508	0.316452191	0.611534142	0.0353256435	0.1646243565	0.0492243565	116	R	5.85615594280297
chr11	115491813	115491814	Nt5c	0	0	0	0	0	0.0062	0	0	0	0.056934161	0	0	0.3065	0.0323	0.0984	0.2734	0.050596249	0.093422689	0	0.4945	0.2695	0.0345	0.086512597	0.359579109	0	0.20245	0.13475	116	R	2.3177279958773
chr11	115514369	115514370	Hn1	0	0	0	0.020561806	0.1765	0.098	0.268030775	0.094582196	0.087372445	0	0	0	0.031	0.2302	0	0.5037	0.36577918	0.478503605	0	0.4988	0.0147	0.3592	0.48723673	0.611534142	0.0051404515	0.0103595485	0.0022095485	116	R	1.49881004013812
chr11	115536229	115536230	Sumo2	0	0	0	0.050592724	0	0.0936	0	0	0.001663375	0.007757038	0.067503203	0.038142719	0.2289	0	0.0394	0.1094	0	0	0.0377	0.1208	0.1309	7e-04	0.000877568	0.012483712	0.012648181	0.121501819	0.071651819	116	R	4.72774437164855
chr11	115564443	115564444	Nup85	0	0.053853676	0	0	0.3231	0.2395	0	0	0.089273654	0	0.044511779	0.094448164	0.0831	0.006	0.0383	0.1121	0.005585512	0.013725955	0.0566	0.0969	0.0063	0.4537	0.181322957	0.563495958	0.013463419	0.047236581	0.017986581	116	R	7.47646992564511
chr11	115603915	115603916	Gga3	0	0	0	0	0.0202	0.1999	0	0	0	0	0.064552195	0.099700186	0.0254	0.3219	0	0.4967	0.453007251	0.567293474	0	0.495	0	0.5017	0.594268908	0.611534142	0	0.0127	0	116	R	1.15269701957588
chr11	115604150	115604151	Mrps7	0.258286838	0	1	0.704774933	0	0	0.504116087	0	0	0	0	0	0	0.5082	1	0	0	0	1	0	1	0	0	0	0.49076544275	0.00923455725	0.50923455725	116	R	1
chr11	115612968	115612969	Mif4gd	0.408765235	0.218237874	0.651241081	0	0.3559	0.9379	0.637926757	0	0.224463264	0	0	0.243784372	0.3885	0	0.5343	0	0	0	0	0.4887	0	0.4969	0.586537164	0.611534142	0.3195610475	0.1418389525	0	116	R	42.1389170131285
chr11	115628294	115628295	Slc25a19	0	0.022864507	0.125960373	0	0.358	0.0908	0.438646352	0.593851376	0	0.050844011	0.049430265	0.103154895	0.3123	0	0.2967	0	0	0	0.3128	1e-04	0.1997	0.0076	1.15e-05	0.000263251	0.03720622	0.26729378	0.21904378	116	R	2.51422751016536
chr11	115708596	115708597	Grb2	0	0	0	0	0	0	0.235519075	0.269276164	0	0.412717083	0	0.024998958	0.1454	6e-04	0.4781	0	0	0	0	0.4979	0.2223	0	0	0	0	0.31175	0.11115	116	R	1
chr11	115765432	115765433	2310067B10Rik	0.080563187	0.062632274	0	0	0.0534	0.0135	0	0	0	0	0	0	0.2111	0.0035	0.1028	0.0862	0.002747304	0.007263813	0.0566	0.1824	0	0.4922	0.306178531	0.611534142	0.03579886525	0.12115113475	0	116	R	10.0142447312993
chr11	115813591	115813592	Caskin2	0	0	0	0	0.3532	0.1369	0	0	0	0	0.087114216	0.090499455	0	0.4988	0	0.5045	0.598848092	0.608316432	0.0012	0.4983	0.0091	0.4472	0.557389611	0.611534142	0	0	0.00515	116	R	1.01072744852518
chr11	115814738	115814739	Tsen54	0.089499797	0	0	0	0	0.4073	0.037887244	0	0	0	0.284455055	0.197822332	0.33	4e-04	0.245	0.0032	1.86e-05	7.72e-05	0	0.4953	0	0.4963	0.590740076	0.611534142	0.02237494925	0.26512505075	0	116	R	19.2545684725805
chr11	115824057	115824058	Llgl2	0.128877745	0	0	0	0.2911	0.2989	0	0	0	0	0.003475782	0.079577557	0.3751	0	0.2685	0	0	0	0.0948	0.0289	0.1052	0.0123	0.003178638	0.033441916	0.03221943625	0.28958056375	0.06778056375	116	R	6.09876405458114
chr11	115933491	115933492	Recql5	0.044563909	0.050112365	0	0	0.1762	0	0.227623764	0.286419609	0	0	0	0	0	0.4986	7e-04	0.488	0.587218571	0.608316432	0	0.5016	0	0.5077	0.602993732	0.611534142	0.0236690685	0	0	116	R	1.01072744852518
chr11	115933658	115933659	Sap30bp	0	0.001705111	0.087044144	0.107833935	0.2318	0.159	0.01175498	0.017298274	0	0	0.112496096	0.174201112	0.0457	0.1701	0.1766	4e-04	0.000720912	0.002219882	0.1572	0.0028	0.0474	0.1816	0.004364835	0.042470271	0.0491457975	0.0620042025	0.0531542025	116	R	1.93428164041995
chr11	115974724	115974725	Itgb4	0	0.015853785	0.415087516	0.128887603	0.2461	0.1318	0.591505779	0.12001884	0.049489238	0.072254601	0.325450524	0.215517286	0.4934	0.001	0.5359	0.001	1.48e-05	6.21e-05	0.0916	0.2681	0.2715	0.0347	0.05281735	0.258223719	0.139957226	0.374692774	0.041592774	116	R	7.15454718049461
chr11	116012718	116012719	Galk1	0.25124814	0	0.136079915	0.323012147	0.2701	0.3734	0	0.639250504	0	0	0	0	0.4371	0	0.4456	0	0	0	0	0.5101	0	0.5111	0.611197439	0.611534142	0.1775850505	0.2637649495	0	117	R	42.1389170131285
chr11	116024503	116024504	H3f3b	0.009710933	0.018068637	0	0	0.0322	0.0631	0.159927266	0.115760632	0.010354727	0	0	0.018820786	0.1839	0	0.0874	3e-04	0	0	0.013	0.2508	0.0479	0.0267	0.040219618	0.213799024	0.0069448925	0.1287051075	0.0235051075	117	R	13.4329505090041
chr11	116030315	116030316	Unk	0.013603846	0	0	0	0.0203	0.141	0.121357391	0.082767053	0	0	0.070156295	0.11502898	0.0373	0.1866	0.044	0.1634	0.136912506	0.214058252	0.05	0.1167	0.0513	0.0815	0.053787851	0.259931718	0.0034009615	0.0372490385	0.0472490385	117	R	1.14411456797484
chr11	116077960	116077961	Unc13d	0	0	0.744222307	0	0.2797	0	0	0	0	0.040004619	0.099310204	0	0.6121	0	0.5162	0.0013	0	0	0.2325	0.0649	0	0.4956	0.142710204	0.49865686	0.18605557675	0.37809442325	0	117	R	29.7817788656215
chr11	116086963	116086964	Wbp2	0	0	0.177381302	0.308623578	0.0661	0.1374	0.535536037	0.747999116	0	0.087104116	0	0	0.052	0.2428	0	0.5006	0.377698961	0.489071732	0	0.5023	0.0549	0.2464	0.382359555	0.611534142	0.12150122	0	0	117	R	1.45438931221436
chr11	116110234	116110235	Trim47	0.315660043	0.761932238	0	0.414190332	0.7385	0.7473	1	1	0.244012586	0.151325636	0	0	0.6369	0	0.7045	0	0	0	0.3046	0.0118	0	0.5004	0.036207762	0.19874913	0.37294565325	0.29775434675	0	117	R	12.8260897659819
chr11	116138867	116138868	Mrpl38	0.087313851	0.084183671	0	0.119352002	0.0909	0.0711	0	0	0	0	0	0	0.0651	0.2019	0.0366	0.3181	0.240544247	0.343149279	0.0631	0.1734	0	0.4998	0.298622821	0.611534142	0.072712381	0	0	117	R	2.17491549311231
chr11	116168177	116168178	Fbf1	0	0	0.064712211	0.060344234	0.1298	0.0942	0.190462842	0.307954739	0.066843317	0.066308833	0.009536929	0	0.3454	0	0.215	1e-04	0	0	0	0.4945	0	0.5051	0.596257342	0.611534142	0.03126411125	0.24893588875	0	117	R	42.1389170131285
chr11	116198854	116198855	Ten1	0	0.030742945	0	0.368451193	0	0	0.151655223	0.055246962	0	0.177515047	0.044528533	0	0.1079	0.1839	0	0.5045	0.313360868	0.429436197	0	0.499	0	0.5065	0.60036189	0.611534142	0.0997985345	0	0	117	R	1.71880592873007
chr11	116199044	116199045	Acox1	0	0	0	0.040332712	0.312	0.3103	0.047787823	0	0.024535341	0	0	0	0.1091	0.1146	0.3596	3e-04	0.000387739	0.001283988	0.0451	0.2086	0.048	0.2137	0.18323797	0.565964371	0.010083178	0.224266822	0.036466822	117	R	11.696242409208
chr11	116238090	116238091	Evpl	0	0.062367987	0.018148474	0	0.3271	0.2131	0	1	0.037601481	0	0	0	0.4052	2e-04	0.1885	0.0609	0.000150005	0.000544984	0	0.5094	0	0.5031	0.605200123	0.611534142	0.02012911525	0.27672088475	0	117	R	15.2805800722466
chr11	116274216	116274217	Srp68	0.022657539	0	0	0	0	0.1025	0.13467852	0	0	0	0.001776221	0.051525384	0.0825	0.0618	0.1869	2e-04	0.000152041	0.000548433	0.1265	0.0042	0.0989	0.0221	0.00095464	0.013390294	0.00566438475	0.12903561525	0.10703561525	117	R	1.74079568309022
chr11	116306737	116306738	Exoc7	0	0.022415587	0	0	0.1906	0.1534	0.562578856	0.843753395	0.240460936	0.270776457	0	0	0	0.5072	0	0.4999	0.601468861	0.608316432	0	0.5012	0	0.507	0.602235468	0.611534142	0.00560389675	0	0	117	R	1.01072744852518
chr11	116335353	116335354	Foxj1	0	0	0	0.691058442	0.3066	0.4131	0.532068739	0.742980562	0.038308559	0	0	0	0	0.499	0	0.4953	0.592612914	0.608316432	0	0.4934	0	0.4957	0.588998411	0.611534142	0.1727646105	0	0	117	R	1.01072744852518
chr11	116413031	116413032	Rnf157	0.102975224	0.046476139	0	0.011890952	0.4628	0.4256	0.167951805	0.064025363	0	0	0.004206831	0.019469479	0.4934	0	0.4333	0	0	0	0	0.5027	0	0.4978	0.59691181	0.611534142	0.04033557875	0.42301442125	0	117	R	42.1389170131285
chr11	116490345	116490346	Prpsap1	0.070062862	0	0	0	0.1471	0.0031	0	0.061132647	0.039570221	0	0	0	0.2435	0	0.1812	5e-04	0	0	0	0.4989	0	0.4955	0.592683145	0.611534142	0.0175157155	0.1948342845	0	117	R	42.1389170131285
chr11	116581446	116581447	Ube2o	0	0	0.143578869	0.078942654	0.1366	0.2058	0.098270957	0.100460671	0	0	0.062525909	0	0.1574	7e-04	0.2606	0	0	0	0.0651	0.0853	0	0.4914	0.174878559	0.551960451	0.05563038075	0.15336961925	0	117	R	34.8712810221358
chr11	116627018	116627019	Rhbdf2	0.041523437	0.046293404	0.087707607	0.019555849	0.0043	0.0914	0	0	0.015936514	0	0.063503915	0.062546106	0.1923	0	0.166	0.0029	0	0	0.0711	0.0597	0.0049	0.4513	0.124314448	0.461608796	0.04877007425	0.13037992575	0	117	R	26.8075813487366
chr11	116671659	116671660	1810032O08Rik	0	0.018141679	0.266490279	0	0	0	0.115273097	0.169227741	0.014887833	0	0	0	0.0669	0.0627	0.0022	0.4811	0.135774761	0.212608541	0	0.4997	0	0.5017	0.597542312	0.611534142	0.0711579895	0	0	117	R	3.1483356323663
chr11	116694659	116694660	St6galnac2	0.028490728	0	0	0.170221193	0.7544	0.0749	0.897421394	0	0	0	0.239822237	0.073510364	0.5021	1e-04	0.3327	0.0141	2.04e-05	8.34e-05	0	0.5086	0	0.5022	0.604027499	0.611534142	0.04967798025	0.36772201975	0	117	R	19.0974917634422
chr11	116828045	116828046	Mxra7	0	0	0.600814643	0.766549816	0.3809	0.1895	0	0	0	0.182393325	0	0	0.7166	0	0.6108	0	0	0	0.4355	7e-04	0.3497	0.0017	1.74e-05	0.000385553	0.34184111475	0.32185888525	0.05075888525	117	R	2.63626966750027
chr11	116843448	116843449	Jmjd6	0.008580262	0	0	0	0.1067	0.178	0.094219405	0.13127759	0.015810617	0.027991872	0.067882369	0	0.2148	1e-04	0.2922	0	0	0	0	0.4975	0.0753	0.086	0.177624824	0.558744679	0.0021450655	0.2513549345	0.0355049345	117	R	35.6031531691379
chr11	116843514	116843515	Mettl23	0.273447252	0.227462187	0.100489189	0	0	0.1282	0	0	0	0	0.064197349	0.180493843	0.0784	0.2334	0.1369	0.1087	0.118586278	0.189512881	0.0335	0.3845	0.0673	0.2894	0.355605618	0.611534142	0.150349657	0	0	117	R	3.38216903894723
chr11	116853093	116853094	Srsf2	0.501884137	0.074721429	0.073487708	0	0.0799	0.0457	0	0	0.191701109	0.323217637	0	0.005824346	0.0199	0.2596	0	0.4984	0.393971779	0.506248723	0.0593	0.02	0.0022	0.4718	0.053438173	0.259483438	0.1625233185	0	0	117	R	0.504592806398895
chr11	116854014	116854015	Mfsd11	0.36230998	0.127182821	0	0.046140864	0.1735	0.1201	0.018471076	0.396890864	0.063766981	0.085369287	0	0.08990542	0.3322	0	0.4117	0	0	0	0.0029	0.4809	0	0.4944	0.579296332	0.611534142	0.13390841625	0.23804158375	0	117	R	42.1389170131285
chr11	116918862	116918863	Mgat5b	0.3941646	0.075368046	0	0	0.528	0.4107	0.05041997	0	0.096311582	0.040313461	0.19563958	0.478243404	0.7403	0	0.7366	0	0	0	0.0566	0.2406	0	0.5072	0.378723565	0.611534142	0.1173831615	0.6210668385	0	117	R	42.1389170131285
chr11	117076782	117076783	2810008D09Rik	0.233341446	0.17447937	0.061417917	0.105637656	0.2729	0.217	0.926382285	0.168891818	0	0	0	0.040410942	0.5464	0	0.1485	0.0186	0	0	0	0.4972	0	0.5004	0.594905594	0.611534142	0.14371909725	0.20373090275	0	118	R	42.1389170131285
chr11	117115171	117115172	Sec14l1	0.001741627	0.079610817	0.142466077	0.179788361	0.5532	0.5352	0.238491226	0	0	0	0.043197123	0.167007117	0.7107	0	0.5553	0	0	0	0.0308	0.3028	0.071	0.1377	0.174177391	0.551470736	0.1009017205	0.5320982795	0	118	R	34.8192745256917
chr11	117199660	117199661	Sept9	0.054604201	0.016812407	0.041261831	0	0.5796	0.4487	0.040268612	0	0.027120279	0.006311384	0	0.029089021	0.705	0	0.6526	0	0	0	0	0.5078	0	0.496	0.59915733	0.611534142	0.02816960975	0.65063039025	0	118	R	42.1389170131285
chr11	117654288	117654289	Tnrc6c	0	0	0	0.015961751	0.5794	0.6848	0.074469285	0.116997191	0	0.033984381	0.014633373	0	0.4717	0	0.4375	0	0	0	0.0239	0.1836	0	0.4986	0.310417317	0.611534142	0.00399043775	0.45060956225	0.00795956225	118	R	42.1389170131285
chr11	117780682	117780683	Tmc6	0	0	0.146033974	0.095942456	0.2902	0.4865	0	0	0	0.060610942	0	0	0.8356	0	0.5749	0	0	0	0	0.4946	0	0.5067	0.597423773	0.611534142	0.0604941075	0.6447558925	0	118	R	42.1389170131285
chr11	117782296	117782297	Tmc8	0	0.03916983	0	0	0.5705	0.641	1	1	0	0.037620258	0	0	0.697	0	0.5783	3e-04	0	0	0.1116	0.1946	0.0411	0.3968	0.274980928	0.611534142	0.0097924575	0.6278575425	0.0665575425	118	R	42.1389170131285
chr11	117809666	117809667	Syngr2	0.303863085	0.114228143	0	0.274979419	0.3897	0.5248	0.637275871	1	0	0	0	0	0.633	0	0.649	0	0	0	0.1734	0.003	0.0772	0.1344	0.003554643	0.036264535	0.17326766175	0.46773233825	0	118	R	6.24775308711514
chr11	117825918	117825919	Afmid	0.133324356	0.086298639	0.052732737	0.022033146	0.5708	0.7372	0	0	0	0	0.206243676	0.26873273	0.7463	0	0.6056	0	0	0	0.0469	0.3459	0	0.5051	0.479521062	0.611534142	0.0735972195	0.6023527805	0	118	R	42.1389170131285
chr11	117826013	117826014	Tk1	0.139612809	0.019215687	0.105754915	0.104949628	0.7114	0.593	0.166116119	0	0	0	0.002114715	0	0.735	0	0.5791	0	0	0	0	0.4996	0.001	0.4972	0.594351948	0.611534142	0.09238325975	0.56466674025	0	118	R	42.1389170131285
chr11	117849236	117849237	Birc5	0	0	0.096691519	0.044565275	0.2794	0.4184	0	0	0	0	0.13571779	0.112114331	0.3874	0	0.3555	0	0	0	0	0.5035	0.0561	0.181	0.309437403	0.611534142	0.0353141985	0.3361358015	0	118	R	42.1389170131285
chr11	117969365	117969366	Socs3	0.147769854	0.206786293	0	0	0.3763	0.2809	0	0	0	0	0.032748744	0.003726065	0.5457	0	0.374	0	0	0	0.0276	0.3231	0	0.5027	0.457633979	0.611534142	0.08863903675	0.37121096325	0	118	R	42.1389170131285
chr11	117986856	117986857	Pgs1	0.057255722	0.02269521	0.096280067	0	0.3562	0.3983	0.007381235	0.031035659	0	0.063089067	0.152824523	0.099710544	0.3851	0	0.4277	0	0	0	0	0.503	0	0.505	0.602107493	0.611534142	0.04405774975	0.36234225025	0	118	R	42.1389170131285
chr11	118248591	118248592	Cyth1	0.028632437	0	0	0	0.1481	0.3999	0.078190785	0.015156869	0	0	0	0	0.3044	0	0.4006	0	0	0	0	0.5038	0	0.5013	0.600102478	0.611534142	0.00715810925	0.34534189075	0	119	R	42.1389170131285
chr11	118290243	118290244	Usp36	0	0.030669753	0.175262552	0.226804107	0.5064	0.4399	0	0.041597852	0	0	0	0.01934138	0.5274	0	0.492	0	0	0	0.0076	0.4516	0.0811	0.0496	0.107488322	0.422424921	0.108184103	0.401515897	0	119	R	24.0480661559529
chr11	118355410	118355411	Timp2	0.006758498	0.131493174	0	0	0.4714	0.2964	0.150348256	0.023037398	0	0.032213052	0.015011028	0	0.6037	0	0.6805	0	0	0	0.091	0.0088	0.0165	0.3356	0.02015566	0.130494979	0.034562918	0.607537082	0.019187082	119	R	10.1763194926728
chr11	118419117	118419118	Cant1	0.011790923	0	0.478379622	0.607437978	0.0086	0.1347	0	0	0	0.071102198	0	0	0.0666	0.1866	0.0622	0.2194	0.171769945	0.257018732	0	0.4985	0	0.501	0.596224811	0.611534142	0.27440213075	0	0	119	R	2.76260502661853
chr11	118476959	118476960	Engase	0	0.062781443	0	0	0.5133	0.578	0	0.225663235	0.154310281	0.153491413	0	0	0.4466	1e-04	0.5688	0	0	0	0.2567	0.0328	0	0.4991	0.083690405	0.351931836	0.01569536075	0.49200463925	0.11265463925	119	R	19.8438315341904
chr11	118911596	118911597	Rbfox3	0	0	0	0	0.6951	0.7532	0.029004807	0.470150204	0	0	0.160903459	0.235187434	0.3765	2e-04	1	0	0	0	0.2528	0.0315	0.5208	0.0015	0.000517863	0.008172521	0	0.68825	0.3868	119	R	4.31108006154449
chr11	119023028	119023029	Cbx2	0.089457982	0.114643711	0.160219841	0.1980509	0.3297	0.3875	0	0.06457859	0	0	0.031821634	0.051798015	0.252	0.0011	0.067	0.1806	0.001892021	0.005235456	0	0.4924	0	0.5058	0.595263033	0.611534142	0.1405931085	0.0189068915	0	120	R	10.6800869934369
chr11	119228498	119228499	Tbc1d16	0	0.028782835	0	0	0.2896	0.2699	0.078596277	0.095831791	0.002829456	0.122388287	0.043185023	0.03281015	0.3038	0	0.3358	0	0	0	0.1135	0.0167	0.0796	0.0367	0.005146637	0.047632891	0.00719570875	0.31260429125	0.08935429125	120	R	6.80738772621777
chr11	119228571	119228572	Ccdc40	0	0	0	0.017759738	0.2686	0.5359	0.467772201	0.744940477	0.038356988	0.078988811	0.159960224	0.339241811	0.6849	0	0.4287	7e-04	0	0	0.2297	0.052	0	0.5044	0.121725165	0.457477457	0.0044399345	0.5523600655	0.1104100655	120	R	26.4994023807841
chr11	119267966	119267967	Gaa	0	0	0.824290071	0.855980521	0.0562	0.1165	0.663581403	0.151319814	0.111259919	0.258594866	0	0.069992996	0.421	0	0.156	0.0289	0	0	0	0.5007	0	0.4943	0.593089741	0.611534142	0.420067648	0	0	120	R	42.1389170131285
chr11	119300042	119300043	Eif4a3	0	0	0.095262695	0	0.0345	0.0837	0.142192774	0	0	0	0.04934678	0.053594018	0.0358	0.21	0.0018	0.4966	0.340036825	0.454282001	0	0.4998	0.0268	0.321	0.45401108	0.611534142	0.02381567375	0	0	120	R	1.60443677892764
chr11	119355509	119355510	Sgsh	0.544522274	0.351129912	0.678152048	0.519460051	0	0.2807	0	0	0	0	0	0	0.2317	0.1034	0	0.4991	0.204575025	0.299017041	0.1556	0.174	0.4208	0.0134	0.016463895	0.115475932	0.52331607125	0	0	120	R	0.559252580414102
chr11	119355556	119355557	Slc26a11	0	0.008075464	0	0.398932603	0.1751	0.5032	0	0	0	0.299088406	0	0	0.6669	0	0.1761	0.1421	0	0	0	0.5062	0	0.5008	0.601408041	0.611534142	0.10175201675	0.31974798325	0	120	R	42.1389170131285
chr11	119491346	119491347	Endov	0.18100275	0.190514106	0	0.037145742	0	0.1572	0	0	0.118592733	0	0	0.064555541	0	0.4874	0	0.496	0.584999582	0.608316432	0.1795	0.0175	0.1651	0.0207	0.00323242	0.033657162	0.1021656495	0	0.0701343505	120	R	0.146559274009174
chr11	119602994	119602995	Rptor	0.034892546	0.001715269	0.063707463	0	0.096	0.1649	0.014207588	0.014493014	0.021691417	0	0.044280828	0.053021038	0.0144	0.3122	0.0179	0.2756	0.297096904	0.412181145	0.0263	0.1866	0.0173	0.2233	0.174089114	0.551470736	0.0250788195	0	0	120	R	1.48915025941607
chr11	119913809	119913810	Chmp6	0	0	0	0.045690161	0	0	0	0	0	0	0.069768545	0.036620688	0.0742	0.2423	0	0.4982	0.375943077	0.487422988	0.0655	0.1848	0	0.5016	0.313166182	0.611534142	0.01142254025	0.02567745975	0.02132745975	120	R	1.46125586729205
chr11	119943091	119943092	Baiap2	0.033405364	0.010945223	0	0	0.3006	0.0152	0.056331014	0.074053153	0	0	0	0	0.2368	0	0.2419	7e-04	0	0	0.038	0.3309	0.1122	0.0536	0.089251336	0.369442007	0.01108764675	0.22826235325	0.06401235325	120	R	20.8114753138282
chr11	120047144	120047145	Aatk	0	0	0	0	0.0454	0.1677	0.103059979	0	0	0	0	0	0.1475	0.2297	0.366	0.0879	0.098985303	0.164432823	0.0578	0.3936	0.2095	0.0956	0.161048622	0.526544139	0	0.25675	0.13365	121	R	2.81446296549412
chr11	120086826	120086827	Cep131	0.104342582	0.007415528	0	0	0.3623	0.2151	1	1	0	0	0	0.026249048	0.1955	0.0019	0.3536	0	0	0	0.0914	0.0927	0.0534	0.2125	0.097059683	0.388278953	0.0279395275	0.2466104725	0.0444604725	121	R	21.9054771887919
chr11	120098730	120098731	Enthd2	0.327224343	0.330954476	0	0	0	0	0	0	0	0	0.065327468	0	0.1239	0.1206	0.067	0.2564	0.138415202	0.215075929	0.0368	0.335	0.2111	0.0139	0.029659536	0.172161673	0.16454470475	0	0	121	R	0.87349830252936
chr11	120098933	120098934	1810043H04Rik	0	0.099216782	0	0	0.9577	0.0027	0.095074195	0.605994998	0	0	0.173773595	0	0.3446	0.0614	0	0.5016	0.137985285	0.214738271	0	0.4867	0	0.49	0.580338185	0.611534142	0.0248041955	0.1474958045	0	121	R	3.12806800826692
chr11	120151350	120151351	Slc38a10	0	0.07026855	0.12973881	0.088088799	0	0.0343	0	0	0	0	0.209331859	0.188768599	0.1633	7e-04	0.0619	0.0965	0.000716209	0.002212142	0.0337	0.2505	0.0644	0.0745	0.09296138	0.38012548	0.07202403975	0.04057596025	0	121	R	6.32077446754135
chr11	120189855	120189856	2810410L24Rik	0.021335289	0	0	0	0.1	0.6398	1	1	0	0	0.141341634	0.148410077	0.7401	0.0133	0.2993	0.1655	0.015669492	0.034034811	0.0317	0.4453	0.4729	0.0514	0.109340824	0.426386999	0.00533382225	0.51436617775	0.24696617775	121	R	3.96567349743035
chr11	120232946	120232947	Bahcc1	0.082082239	0.062663406	0.006810622	0.148093641	0.2098	0.4234	0.181684019	0	0	0	0.009486144	0	0.4818	0	0.4086	0	0	0	0	0.4939	0	0.4992	0.591773792	0.611534142	0.074912477	0.370287523	0	121	R	42.1389170131285
chr11	120348483	120348484	Actg1	0.106380553	0.137740752	0.017481311	0	0.1792	0.0237	0	0	0	0.003458757	0	0	0.0477	0.0104	0.0798	1e-04	1.54e-05	6.41e-05	0	0.4918	0.0337	0.0292	0.075296289	0.326391641	0.065400654	0	0	121	R	8.62321972445864
chr11	120348677	120348678	0610009L18Rik	0.058560703	0	0	0.352472405	8e-04	0	0	0.920516073	0	0	0	0.020162525	0.0949	0.3036	0.3118	0.1242	0.161307528	0.24462553	0.1325	0.0213	0.1381	0.0144	0.002787955	0.030943232	0.102758277	0.100591723	0.032541723	121	R	0.405117475849356
chr11	120378745	120378746	2310003H01Rik	0.24514666	0.304529984	0	0	0.169	0.0333	1	0.680411633	0	0	0	0.009440403	0.0373	0.3742	0	0.5041	0.503265815	0.608316432	0	0.505	0	0.5019	0.601345649	0.611534142	0.137419161	0	0	121	R	1.01072744852518
